product_id,product_name,brand,category,listing_platform,seller_name,listing_url,price_sgd,description,key_features,is_official_brand_store,platform_verified_seller,manual_authentic_flag,potential_red_flags_ai,authenticity_confidence_score,authenticity_reasons,CASE_IPOS_alerts,is_fake,image_url
SKU0231,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Qoo10,Trusted Deals,http://miller.com/,824.43,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,96.77,Verified through platform's authentication process,,FALSE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0232,Chanel Bleu de Chanel Eau de Parfum,Chanel,Luxury > Fragrance,Carousell,Trusted Deals,http://www.james.com/,656.79,The Chanel Bleu de Chanel Eau de Parfum is a premium product by Chanel known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,91.5,High-quality images and professional description,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQas3G3pIB5GpgT12PNb_hSBtenbN9lp4jENFxYL36LBQkKd8bdyttpnmqJl6RrjMktgpHanPhIsdA65_6kYOGpRj8f6VJXQGwBy2pOKRqG6i0jIrsYftshJb4YL6MEaCwKCSYbMg&usqp=CAc
SKU0233,Sony WH-1000XM5 Headphones,Sony,Electronics > Audio,Carousell,TopGadgets SG,http://smith.org/,580.91,The Sony WH-1000XM5 Headphones is a premium product by Sony known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,94.93,Verified through platform's authentication process,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS7BOxWfvK_6DNNCXPvv2cOJXbhjHKhF5_PPFTtT5aVFhVazIJRcvJNyuqSP5iPy2SZSja8tGZ0R1ba7KoK_DXeVpgGeDLMR0euAD4Llo-MLyBQCksPNEcSLI2pOIbqTmtnmZD8gtS60Q&usqp=CAc
SKU0234,Fitbit Charge 6,Fitbit,Electronics > Wearables,Shopee,Beauty Paradise Co.,https://www.lowery-hensley.net/,726.53,The Fitbit Charge 6 is a premium product by Fitbit known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,92.16,Consistent pricing with verified sources,,FALSE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTootc2c9noU1nIi9-lzIV3PVBzNTeNCT19AJuElwSJHsgj0a-asYbEpv61YNmrkrsQZ8aP2c3jHpyM2Hf6QZCxhxGshs6E8FLw1L6axuoYAqi2XgTBHwZLFaqemLNY6AjwXqoescUnjA&usqp=CAc
SKU0235,Dyson V12 Detect Slim Vacuum,Dyson,Home Appliances > Vacuum,Qoo10,Official Store,https://www.nelson.com/,662.26,The Dyson V12 Detect Slim Vacuum is a premium product by Dyson known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,26.39,Unusually low price compared to market,,TRUE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSp6o59tYYZiaHqe-MBTByKRaVBJvbwKrHnqxChONqptDP-8eEYi2fzkbhfx8vl5TOdirnQj16ZnITHgSR_IiGlc8KewIa9AqdXjp73gMRK1UXx5_w_WI0Z86lqClnQcgoTMhngzDk&usqp=CAc
SKU0236,Nike Air Max 270,Nike,Lifestyle > Shoes,Qoo10,Official Store,https://henry.com/,112.68,The Nike Air Max 270 is a premium product by Nike known for its reliable performance and genuine quality.,"['Feature A', 'Feature B', 'Feature C']",,,,,91.85,Listed by official brand store,,FALSE,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMSERITExIVExMXFRgXFRgXGBIeGBgSFRcXFxYaFRgYICggGxolGxgVITEiJSkrLi4uFx8zODMtNygtLisBCgoKDg0OFw8QGjEiHyUtKystLS0tLy0tLS0tKy0tLS0tLS0tNystLS0tLSstLS0tLS0tLS0rLS0tLS0tLS0tK//AABEIAOEA4QMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAAAwYEBQcCAQj/xABGEAACAQIDBAUJAwgJBQAAAAAAAQIDEQQhMQUSQWEGEyJRcQcyQlKBkaHB0RRysRUjU2KCg6LwFzNzkrLD0uHxFiRDRML/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAQIDBP/EAB8RAQEAAgIDAQEBAAAAAAAAAAABAhETMQMSQSFRFP/aAAwDAQACEQMRAD8A7iAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB5q1FGLk9Em34LNgegaSrjqsKEMS2t20Z1KdlaNKVr2lrvRTv3OzyV8t2AAAAAAAAAAAAAAAAAAAAAAAAAAAAAwMbVnJSjBqL0u1e3fo1wAkr4tXcYyW8teNv8AcjhWd1nq0iqbLwVdVY1nKX5xydRSjBJRjeNJZJPf0eWVr+LtWAo3e+9FlHx4v5e8qNgACKEeIp70JR9aLXvViQx8TXs7LUDQ9a57Hd/O+ySg1+vGDg1/eTLKijVNrqHWYKcd2Uq0J0n6NShWxMOsS7pQc7Nd0ovvtegkAAFAAAAAAAAAAAAAAAAAAAAAAHidRLUwcRiuzvZtdy7gJq2JV2k9FdnOennTP8n1YKkt+c7SafmuN87P1npyyItjYjaVfH1Kk4qGGTlTkm2o7q06vK7l9S2LYVHrI1HFSlG+4557jerino+ZUetl7QdelCr1coKaUrTTUlfkzfYKvFpJamqn95J+P82II3T85ez6FFmBrMNtLhL+fqbGnNSV07oyr0a/HLtPwM+UrGqxtcsFB8p2Bc8PCpFuM6VWM04uz3d5b+a5Wf7KL30S29HG4aFZLdd3Gce6cdfY8n7SjeUPakIYeVO/bnklxtxfgZPkSl/2+JV9KsXbuvDX22+AqfXSQARQAAAAAAAAAAAAAAAAHxySIpV+7MCWUrGrxm26UJxhKpGM5NKMb9pt6ZcD1VxeebXgyq4jobhqmJlianWVJOSai5NQTiklZKzenEukZ/TH7VOg44R2nJpN3Se68nm9FxvyPHRPZ9XDYdU61VVJJ6pO0U8927zl45G3by4aacL/ADMerWte+eXvkUfa1Vp3vpr8kYGJxW9krktaV+HDPxIFRA+UZd5mU0ivrbdKNerSnOMNxRs5O121d+66Rh4jpZvz6rB03Xqes7qC597XuCe0W+pUjFNtpJattJe1nmhiJRd4t/U0WB2HObVTFVHWnqo6U4fdho3zZvq1eNKDlKSjFLNvJJfUKnxG0m1nl3lH6UdOadG8KX52rb9mPi/ka3pJ0uliL06HYp6OpbtS5R7kUqrs5t/m029XxTS1bfDxIntOkOLxk6s3UqScpPj8l3Ivvki2tGliOqk7KtFpf2qd4p+ze96Od0qqlpf2rL2PibXYCccTQkpbtqtN34LtrMidv0qAA2AAAAAAAAAxdpY+FCnKpUdor3tvJJczm+0PKRVnUXUxjCmnpJXlL72eS8PeGblI6i2eHVRzmh5RXlv0E7p5xnbTk0yb+kWlxoVF2d7zoaIuj3i+yxHIinWbvmUOflGpfoKmcd7WGiv9PiY1Xykr0cNJtq+c1ktOEfEqe8dClI+Oocu/pHrTlaFKnrb05Z9ys1dl8wOIqSpQlUjuzcU5RXB9wWZS9NhOeul8v+SGpL8cvmRt3y71m/Ab1/arIK+N/jZe0hqL4P4v/klno/DLxKl0p6UqhelStKrxeqg+ffLkEt02W09tUcPlUqxjLW2ss+SzsRYLpJharSVeF+6T3X/FY5XiJSnJyk3KTzberZDuBz5a6XtXobDE1nVVXdjKzkkr52S7L04I3+ydj0cNDdpxt3vi33tnH8Fi61N/m6k4fdbS92hm1unWLgt2Nbfl3uMMvbbNhccpvp1HbnSChg6e/Vkl6sfSk+S+ZyXpF0uqYyfa7FJPswWlu+T4uxXdt7TqTl1leUpSlo5J529VaJeBqVOpPRWXMnbVq0flSC1e5HgkrylyhHj46cyHGbXlKO5FblPjFay51JcfDJcuJo6GFs7uTb7zJ3TTEnxJ1r7zLweJd0YKSJaGqt35+BOzWn6c6M7U+04alVs4tqzT9aL3W1ydrm0Kt5NsQpYGKWsJzi14vej/AAyRaTLrAABQAAAABz7y0Ko8HSUE2nWSklxbT3fjf3nGsU6lOW7OMoNcGmn8T9Mbb2XDFUKlGpfdksmtYyWcZR5ppP2FBxeI6h9TtCnFPSNWUb0aq4NS0hJ8YytnpcrGWMrkMce0Pt+h1XE9EMBWz6rcvo6crL2JZGsxHkzw8vMxFSH3lFr4WDPG5w8bpnobbYuAxONb3f6uPnSeUFbgkvOly/AsdHyWtVIuVeFSmn2opSjJruvmi40MBOlGMKdLdjFWSi4WS5ZlJ459R7B2DRwqTit6rxnK178d1aRXgb+FfNc3Y0tqv6Of8P1MmjOr+il/B9Q6SNrCWkU72eb+JPda6fQ19KM36Fu+8o5+5swds7Or4hbjrxpU+KjvOUvvPLLkBpelHS7N0cM9MpVFz9T6+4paoN68y/UOh9CGs5z9yM6lsmjDzaS8Xm/iHO4W39c4pYJy0i5PkmzYUOjtWXo7q5/Qv6pJaJLwPMohqeOKnS6HxkrVJytxUcr+PH4kO1amC2erRpRnWt2YK1+TnL0Y/HuRh9JenTvKlgoSqyWUqsYtxT7ocG+by7rlFlgsbVbluRi5O7lUq0U2+9upNZgup0m2nip4ir1tVpytaKStGEe6K+erMadeMdWke5dHqr/rMXhYcniKb+FPePP/AE/Qj5+0KH7uGKn/AJaXxNSOVyY/26FxLFR8XyzM2Gz9nx86vian3KVOK9853+BlRxWAp5U8HUqPvrVmvfGkl+JuYWsXySfWn+0fqP2u3wNtsfBV6jUup7D9LJL2X1M37S3lGlQorupwztzk8/iXHZ+0MNSo04uTclFXyfnPNl1r45clyvaforHEYSaqJpZWcN57so523uauzquytoRr01OKa4Si9YyWqf8AOjRySp0kg/NhOWfGxeegOK31V4O0W13PtLPm1b3HPKfXbw5/uluABzeoAAAAACOvQjOLjOKnF5OMkmmuaZ7ZFUc+CQFeh0Gw0JudGVXDpp3hTn+bv3qnNSSfhZZmBtjZ2Jw6UoU5YqF7PqlFVIq17uEpWkuHZd89Cw4mWJ9FL2WK/tKW0bPcU/YogajDdIKMpbjn1dT1KqlTnda9maTfsM6hj4yeTus7Oz3Xuu0t2VrSs8nZu3Eo/SbAbYq60q9RJ3XYTs1o13FSrbJ26pRaoY68X2bRnZeC0LsdtVZH3rjkuGx/SGGuCxE/vYeXyimZ1Lbm3+OypNf2GIT/AMQNumqseutOf0tt7aeux5/3ai/FnjaeK2/WpuFLZsqDfppx3l4b0rIG3RFM+ORRNjS6QwpqFTZ0arXpzqU4ya/WtOzfPI2LW33ps/Dx+9VXymDa0NlQ8pWPlDCqlC+9WnuO2vVpOU/fZR/aJnhOkTWWEwcf3j/1mi270G2/jJU5VY4ZdXfdUZpR7Vr31b0Q2mW9figx2Mv17d2RJHY8fVn/AAlwqeTDbLjbdw8eaq5/gecP5LNtRd26EvGr9Im/Z5+POxWI7LivRl8CT8nL1Ze8tT8mG2Wv/VX7yX+khpeSbbKd+sw75OpK3wgXkrPDl/Iri2fH1H7/APclp4SK/wDF73H6lqj5LNrvWphF+1Uf/wAnheRzajd3isOs72TqW/wjkOHK/wAaCOWkUvaiWWIXFpW5lop+R7HvzsdRj4QmzMw3kQbd62OlPv3YW08WTkT/AD5XuqtgJOcowi3OT0jBXk/Ys+47d0N2O8Lh1GSSqSe9O2duCV+Nl+LNf0e6BYfCebKUnxeSuWmnSUdDNytd/H4pgkABl1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//Z"
SKU0237,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Shopee,Beauty Paradise Co.,http://www.tran.info/,413.6,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,92.89,Consistent pricing with verified sources,,FALSE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0238,Sony WH-1000XM5 Headphones,Sony,Electronics > Audio,Lazada,Trusted Deals,http://www.smith-schmidt.com/,219.68,The Sony WH-1000XM5 Headphones is a premium product by Sony known for its reliable performance and genuine quality.,"['Feature A', 'Feature B', 'Feature C']",,,,,98.42,Consistent pricing with verified sources,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS7BOxWfvK_6DNNCXPvv2cOJXbhjHKhF5_PPFTtT5aVFhVazIJRcvJNyuqSP5iPy2SZSja8tGZ0R1ba7KoK_DXeVpgGeDLMR0euAD4Llo-MLyBQCksPNEcSLI2pOIbqTmtnmZD8gtS60Q&usqp=CAc
SKU0239,Dyson V12 Detect Slim Vacuum,Dyson,Home Appliances > Vacuum,Qoo10,Beauty Paradise Co.,http://irwin.com/,716.28,The Dyson V12 Detect Slim Vacuum is a premium product by Dyson known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,92.15,Listed by official brand store,,FALSE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSp6o59tYYZiaHqe-MBTByKRaVBJvbwKrHnqxChONqptDP-8eEYi2fzkbhfx8vl5TOdirnQj16ZnITHgSR_IiGlc8KewIa9AqdXjp73gMRK1UXx5_w_WI0Z86lqClnQcgoTMhngzDk&usqp=CAc
SKU0240,Chanel Bleu de Chanel Eau de Parfum,Chanel,Luxury > Fragrance,Lazada,Beauty Paradise Co.,http://douglas.com/,490.74,The Chanel Bleu de Chanel Eau de Parfum is a premium product by Chanel known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,94.81,Listed by official brand store,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQas3G3pIB5GpgT12PNb_hSBtenbN9lp4jENFxYL36LBQkKd8bdyttpnmqJl6RrjMktgpHanPhIsdA65_6kYOGpRj8f6VJXQGwBy2pOKRqG6i0jIrsYftshJb4YL6MEaCwKCSYbMg&usqp=CAc
SKU0241,Apple AirPods Pro (2nd Gen),Apple,Electronics > Audio,Shopee,Official Store,https://www.gilmore.org/,100.17,The Apple AirPods Pro (2nd Gen) is a premium product by Apple known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,90.7,High-quality images and professional description,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSZQ61uO-dTCls4Owh0wrdExqH250xzbrZl3578E6uD4SvDAVs6KfCfIhzTSEN0M9-6f1dyuYlBexgWZc-JvHITJ_AexSYWHO5js7kxiJPvbzbVC6q8HDIb_DlvozclWm-LCz71fw&usqp=CAc
SKU0242,Sony WH-1000XM5 Headphones,Sony,Electronics > Audio,Carousell,Beauty Paradise Co.,https://holmes-decker.com/,105.94,The Sony WH-1000XM5 Headphones is a premium product by Sony known for its unusually low price and limited availability.,"['Feature A', 'Feature B', 'Feature C']",,,,,26.38,Unusually low price compared to market,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS7BOxWfvK_6DNNCXPvv2cOJXbhjHKhF5_PPFTtT5aVFhVazIJRcvJNyuqSP5iPy2SZSja8tGZ0R1ba7KoK_DXeVpgGeDLMR0euAD4Llo-MLyBQCksPNEcSLI2pOIbqTmtnmZD8gtS60Q&usqp=CAc
SKU0243,Chanel Bleu de Chanel Eau de Parfum,Chanel,Luxury > Fragrance,Lazada,Official Store,http://www.trevino.com/,603.24,The Chanel Bleu de Chanel Eau de Parfum is a premium product by Chanel known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,89.01,High-quality images and professional description,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQas3G3pIB5GpgT12PNb_hSBtenbN9lp4jENFxYL36LBQkKd8bdyttpnmqJl6RrjMktgpHanPhIsdA65_6kYOGpRj8f6VJXQGwBy2pOKRqG6i0jIrsYftshJb4YL6MEaCwKCSYbMg&usqp=CAc
SKU0244,Samsung Galaxy Tab S9,Samsung,Electronics > Tablets,Shopee,Trusted Deals,http://www.curtis.net/,995.43,The Samsung Galaxy Tab S9 is a premium product by Samsung known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,51.4,Suspicious seller with low ratings,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrObgEpEzWE_dv-FeSqTq4k779PWfiQATC1bKY1iT_g5wGec7d4-niPhQqNEEjU0iBou5CJHmzlfgMUBffwzLXxa3w0CKxE4Aft8xynzA9Zx-wUB17mMLNJDGdbDBt53A8qzprvQWRy3Y&usqp=CAc
SKU0245,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Amazon.sg,Official Store,https://bryant-chung.net/,877.73,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its reliable performance and genuine quality.,"['Feature A', 'Feature B', 'Feature C']",,,,,85.41,Listed by official brand store,,FALSE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0246,SK-II Facial Treatment Essence,SK-II,Lifestyle > Skincare,Amazon.sg,Beauty Paradise Co.,https://www.paul.com/,423.54,The SK-II Facial Treatment Essence is a premium product by SK-II known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,38.55,Multiple complaints reported for this product,,TRUE,"data:image/webp;base64,UklGRt4GAABXRUJQVlA4INIGAADQJQCdASqcAJwAPj0ci0SiIaEQ+V5IIAPEsrc6L4ZHFpI8ujVOpmZ/ST/D6GK7w/QA/WbrZPtmnbf6P8kuaksp+Rnxx+5y91/Wf1Pik7jD+2flV0SMd3/A9XjRtvXxVt2+/acgE97++2J7Cy20mM+2oWGVtnxY0sOKmfrgWsUqRtTUvv81BRnmfDuEy3ABLPutOwcEA4rsP2I2km7y+AWpYG/7NDsCan6OPR8CkUeKkK5548Xy3++X79tLgHB+39RkHDzKd2Ni2ANie/ns7F6O76EPSHuQyGJdkVyB3rscIfJ47av4rBaEHlLzyIQ+T7f6pUPx8zUCesWDsKLT/3cmRXqWkDlkqKaZ1dGk5yzL/qT6cd77hPqjChndes5EeVQigJ/davug9EGeROUDo8xkEtLjMp2agAD+/mf479xwEeR6wi98v+DX5B62UVOvn/LJfDoy/gR/1CZ/8oW0vaUf/5zHnhH+RZ0QZ/yPGBfkT6emjTF4++jQqPfIL4WvwT38NZpAD9AWwUvuECqV0xQc91WLB5x3XdbAE3zREVY+Zn25fg+0RfcVv/1Hj1QMw/7+7U8MNqOHd9LrMmiN+vRWlRflIfxLnenEyvKxPxrUPurrjHDmmessApagZ6GNfTj+hispGbbvzWVfWHBykiSqFh1eUCE/aBNf7/dgdfrUh7I9+cmUWkCWWzhyEw0u+oAWVkoOXTU2epyh+sJHMSUuAwTTRHnvgnrt+LDVK+Y5gokb3GQZde0fsi8+1rrwqQIIlkIeqoIuAWMkQyRA86+99ukyqDV/vRXDrsPtceS7umtcD76KOzXSHINAfWvUWoj1+8GoQpr99Pe9U/q3a1o88budLsutbUhPZwmT33x/st/9mxCe7I7m3uXX5wiKeLF+NU94C1sT+NMcv1N9v6PP+pv+iqqavgIPjlzwtnQ/tIt7wHZz2N1U7kq2YzXwMsd7Mtm2L/B27hVUY552yRsnEDQVRZmyYYf+CW+jn9J3lTwBis/T8mfEP3aw6tXDfnAX6Oue849cbB940nWfQsvdShq2v/5XjeQSlKfqsMJ9nepwZZF26k31ldsGrpA21/+kvR9yCZIXGLpACsOlvMbqL7uhQaO8jxPHItFLSa1EJGZv5sb219C2+zPNk5N/l8BIbQSSV+/QTFJI1BfIi9566EXXi5Sqpfo8GN+9ChvlftzeKqeapJRA1i728ffbKFeTToLojP9dtk/mAucPRL+b/0cfralMCqfI8nOxDr/jVkCrvtCECfZe0e6/48ZM/wgk/TaHCbbgNPk4/yGi5nfjsXOq3qyO4Ptz0JaObOXdcTL/x+Hv0+bm1GZIn/Lv/fBQuIU8R5iMnC9OJ+tOPhs2yeLtaL/FIJC7lz1P9Zd3h92C2HYs8IZZRFx+GveY3mOLKTybiZDdgDN3hEWAkDsoB2Ussl4yrYt1YzoqGQ27psqvBO/J1QRNpwi5abASw9UEf0gLkGEvVWkSBHoJSWD0oZ3FZG0efPmCQuviMgZZGPmSTk1Shu5j7Cc7id6rCdjwsPOTrNKQ45f90djkVgOKzSsHu/ukqNJjiiLTIZOvgUGlL+RnCCeSlt9Y/xYa6UXdO1JaxpkOtF/dNjkQ/PVZdx/DukKW7zAUUBOc1kDVRTy98KMIpi6aYS9mCS0jLrNyeEtJK9zE95kJNCK5ezaatZHALdapbzFOKXdposmPDjED2qLfbEBi9Nyh3ixAkJa0Y+k8Y3HI9UjumKIppm/3zEXGvviCmA8NtFCsxpKRY7iww19ACiMrHqq/+QAHtlZmESoh3YKKsP7JqINIH188wJNMvYwIcU8KqmoLTbZTI+lFAZByRTuGqwPCfLUpIJ9J6/PkQYAZRD8jk4IcLrARpmJMJvd75MyvyVZN9GwtXzoY5mzJ6b+ptswUCucFUOECZr3CoP//CE0wugqNtaET4QePqanjq8TyFKyi4iaBz1R5Wku9nsjqS7dmPpNxwYvJbq1EekORfHOqnpn7+4awJpZkpdsT0ZMQQXIKn5scAC5JArfRbwO9SiA4v0Hu3yoPz87tWfdxlGALIN43j4RaTYjjRvES2FfeUY3telpu2+ZVD4yCN1OnfgdtyfzvS79IctioZyhOSAjqRs1zow3objUs7DcKF0GjHsN9P8nZuBV1Res0UX8LUmL0Px4iX+MnJo0LkWXYhLlX8tlIGxooj7y7stwrXpbVLVlQnhZMMR8WL/skaoXHm2cw+mc8WdZdURKLZe8W8Si5JLXCGvHn8KoGs2Y4jJN0LB/XSttegr8bzP9mqcYrND+etMtWTHHJoMMEJ97RCWJmEZueDiQEAAA="
SKU0247,Fitbit Charge 6,Fitbit,Electronics > Wearables,Carousell,Official Store,http://clark-baker.com/,936.37,The Fitbit Charge 6 is a premium product by Fitbit known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,43.77,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTootc2c9noU1nIi9-lzIV3PVBzNTeNCT19AJuElwSJHsgj0a-asYbEpv61YNmrkrsQZ8aP2c3jHpyM2Hf6QZCxhxGshs6E8FLw1L6axuoYAqi2XgTBHwZLFaqemLNY6AjwXqoescUnjA&usqp=CAc
SKU0248,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Carousell,Beauty Paradise Co.,https://anderson.info/,883.88,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,49.89,Unusually low price compared to market,,TRUE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0249,Fitbit Charge 6,Fitbit,Electronics > Wearables,Shopee,Smart Life Mall,https://www.winters.net/,625.28,The Fitbit Charge 6 is a premium product by Fitbit known for its unusually low price and limited availability.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,39.62,Suspicious seller with low ratings,,TRUE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTootc2c9noU1nIi9-lzIV3PVBzNTeNCT19AJuElwSJHsgj0a-asYbEpv61YNmrkrsQZ8aP2c3jHpyM2Hf6QZCxhxGshs6E8FLw1L6axuoYAqi2XgTBHwZLFaqemLNY6AjwXqoescUnjA&usqp=CAc
SKU0250,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Carousell,Official Store,https://www.hunter-sullivan.com/,336.66,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,45.19,Unusually low price compared to market,,TRUE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0251,Samsung Galaxy Tab S9,Samsung,Electronics > Tablets,Carousell,Beauty Paradise Co.,https://krueger.com/,187.17,The Samsung Galaxy Tab S9 is a premium product by Samsung known for its unusually low price and limited availability.,"['Feature A', 'Feature B', 'Feature C']",,,,,43.76,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrObgEpEzWE_dv-FeSqTq4k779PWfiQATC1bKY1iT_g5wGec7d4-niPhQqNEEjU0iBou5CJHmzlfgMUBffwzLXxa3w0CKxE4Aft8xynzA9Zx-wUB17mMLNJDGdbDBt53A8qzprvQWRy3Y&usqp=CAc
